zone,hour,minute,second,event,baseline_water,support_water,demand_water,baseline_bread,support_bread,demand_bread,baseline_milk,support_milk,demand_milk,baseline_eggs,support_eggs,demand_eggs,baseline_snacks,support_snacks,demand_snacks,baseline_coffee,support_coffee,demand_coffee,baseline_fruits,support_fruits,demand_fruits,baseline_vegetables,support_vegetables,demand_vegetables
Ooty,21.7275,43,39,normal,33.753341488930886,13,34.817772411248114,46.373995039336926,37,48.91151478779131,28.0,0,30.497370463861877,46.91917691378848,0,50.37377614125212,36.06306576188319,4,39.40900478853531,20.0,0,22.150895726815293,18.0,0,19.484803786336432,17.0,0,17.912504123405004
Dindigul,8.985,59,6,rain,39.546621018905,0,41.00099534822508,42.5310672795623,0,47.32942434780378,28.0,0,29.40115270398305,39.642402141494664,0,40.46479161596256,39.436185183781845,30,43.10897471080703,20.0,0,22.81786063247612,18.0,0,18.972073804121422,17.0,0,18.291624523796397
Ooty,6.762777777777778,45,46,weekend,23.42485009104321,7,23.70689724884499,42.15278264391995,13,43.22638592385715,28.0,0,30.562829279803726,46.91917691378848,45,50.291058587427635,49.23476274080344,2,50.52842470214187,20.0,0,21.055759174145763,18.0,0,19.107790512928325,17.0,0,18.907677764351796
Theni,9.634166666666665,38,3,weekend,48.60570847549609,10,49.95490958709033,45.686464883246686,15,47.1587175753424,28.0,0,29.286936347249725,44.20381477073529,45,46.32257592782332,27.297359059343346,1,28.27977315534248,20.0,0,21.807339345983053,18.0,0,20.24293937953611,17.0,0,17.91449620316186
Chennai,19.073055555555555,4,23,normal,39.304323934908425,15,42.77159291915374,39.433081213781136,32,42.740761314822706,28.0,0,29.671946646399462,46.755116111988286,0,51.123877651960434,26.618243730497205,4,28.510591931781814,20.0,0,20.846358906644973,18.0,0,18.96176696065664,17.0,0,17.893008717111314
Pudukottai,23.659166666666664,39,33,normal,40.17823385325815,17,35.01716046724475,42.63016247598119,46,37.91159574267808,28.0,0,24.845998388085878,47.052339145013335,0,40.97347401903298,26.472202597790183,3,23.3603400350325,20.0,0,16.96686479039426,18.0,0,15.504964085000877,17.0,0,15.180827286807423
Vellore,21.236944444444447,14,13,normal,46.98525613981706,17,50.848570644461255,44.916077602585744,39,49.37571396572287,28.0,0,30.623573224372315,48.19899329625811,0,52.31933980477899,35.09685323626527,7,37.971856910446746,20.0,0,21.80162939963404,18.0,0,20.05659498462995,17.0,0,18.531306955762076
Dharmapuri,13.590833333333334,35,27,normal,30.821988115774875,13,29.80747599441898,38.085268435163854,35,37.41825815334571,28.0,0,27.40817914906775,47.03003548747523,0,45.92661669733353,43.79800442850418,5,42.164667014643705,20.0,0,18.92034672328596,18.0,0,17.19616851296003,17.0,0,16.202738105121718
Tirunelveli,16.001666666666665,0,6,weekend,38.840222090008695,8,38.51066721369206,44.39081528207452,12,45.3707904903053,28.0,0,29.062931706112884,42.33256633042416,60,43.98725278897021,26.651075201973363,2,26.758562120149954,20.0,0,19.82916444651578,18.0,0,18.629677117639098,17.0,0,17.809520207453716
Namakkal,11.015277777777778,0,55,rain,39.038209510948974,0,38.626939462747785,45.37250241583318,0,46.3178922690165,28.0,0,28.14759223714279,43.77988940216618,0,43.14083980712327,36.16769493281081,25,37.30005688072923,20.0,0,20.30720203301735,18.0,0,18.01167656545814,17.0,0,17.22187227553632
Coimbatore,5.364166666666667,21,51,normal,38.58726764809433,20,35.97450728985804,40.285698826583115,40,37.6969643419295,28.0,0,25.95764710713136,43.85765828683595,0,40.09215402974509,42.11676363644483,7,39.6434916279687,20.0,0,18.77831186911184,18.0,0,16.426141247848133,17.0,0,15.695864060635687
Madurai,9.124722222222223,7,29,weekend,33.72574005744715,6,35.09617406247899,35.07288372339271,19,35.90230656062327,28.0,0,30.63302604479648,49.76319964741091,57,53.83687415482369,34.3616909478299,0,36.28339159301484,20.0,0,20.495749882446184,18.0,0,18.761097836578628,17.0,0,18.38446968135216
Chennai,13.706944444444444,42,25,normal,39.304323934908425,15,38.15630689875828,39.433081213781136,32,38.07939561523098,28.0,0,26.700387706641582,46.755116111988286,0,45.04229292349798,26.618243730497205,4,25.87768654087648,20.0,0,19.384274296054244,18.0,0,18.178548800436637,17.0,0,16.371508693632293
Virudhunagar,14.895555555555555,53,44,normal,40.22809075568417,9,39.371777037421964,44.41962434322648,37,43.68834788210424,28.0,0,28.273236053467233,40.43468399020969,0,40.92199807650092,29.218368644243697,9,29.015130574363695,20.0,0,20.354419018681984,18.0,0,17.953854175178748,17.0,0,16.821419212688607
Viluppuram,22.197222222222223,11,50,weekend,34.90452850109481,5,31.98301219864326,35.84218079539566,16,31.629324233124326,28.0,0,26.793837744227556,42.84054514959321,47,39.865963891974644,33.81871210393652,3,30.100047959123774,20.0,0,17.138794049977175,18.0,0,16.676067108992964,17.0,0,16.599117350787015
Perambalur,22.728888888888886,43,44,normal,39.13605020386118,20,33.48650427669551,41.89461863201859,28,36.8419750089268,28.0,0,24.286592070585378,42.830884456520046,0,38.21654354198172,31.96351280649583,5,27.87685090750163,20.0,0,17.97177782524971,18.0,0,16.16221300661448,17.0,0,14.56977729402918
Vellore,6.54,32,24,weekend,37.727278941779964,13,39.513903951304236,33.16350779832507,14,33.94966964777872,28.0,0,29.704858988781744,48.19899329625811,63,51.77836177907376,47.78174030494075,3,49.3315854366321,20.0,0,20.572362250146842,18.0,0,18.90263075573439,17.0,0,18.799296301481426
Ooty,0.5933333333333334,35,36,weekend,23.42485009104321,7,20.792268541111603,42.15278264391995,13,37.06234220455338,28.0,0,25.615593093717678,46.91917691378848,45,42.55144861489793,49.23476274080344,2,42.664728622590744,20.0,0,17.060258778367327,18.0,0,16.892124775562294,17.0,0,15.749625472545425
Vellore,3.1108333333333333,6,39,rain,42.35626754079851,0,37.09199203184327,39.03979270045541,0,36.770581808810434,28.0,0,24.6966362439891,48.19899329625811,0,42.12879817040081,43.74006843805889,32,40.40667062707826,20.0,0,19.077433750764687,18.0,0,15.685599757268282,17.0,0,16.171907113710645
Tenkasi,8.775,46,30,weekend,39.97890079277373,6,41.47942122336317,33.21914342462593,16,33.7564308380338,28.0,0,29.67226600347367,46.84848003316055,60,49.150200463343694,27.704370543179156,1,28.31725908133176,20.0,0,20.90651064953228,18.0,0,19.303798330466822,17.0,0,18.36489190396411
Tenkasi,5.766944444444444,46,1,normal,35.11028017839375,17,31.931520691612416,44.652961826854906,45,41.6283770608482,28.0,0,25.529738176810945,46.84848003316055,0,43.544185313110106,38.219946675145756,3,36.1731573848985,20.0,0,18.17654475195104,18.0,0,15.178692234309144,17.0,0,16.046883857843568
Theni,9.88861111111111,53,19,normal,27.774389228803496,7,28.675403658456464,42.97994616938519,36,44.584763440281996,28.0,0,28.34195376033406,44.20381477073529,0,45.71113654424717,31.262434629525817,6,32.631069219293536,20.0,0,20.87906952193877,18.0,0,18.24189012209441,17.0,0,18.05403588480806
Bodi,6.169444444444445,10,10,rain,35.24301855846298,0,37.28662067523314,43.08852707983893,0,47.54268616634594,28.0,0,29.296928926420488,46.312237496988104,0,48.55580925332964,45.086517299376204,27,49.271714707604126,20.0,0,22.314364984384593,18.0,0,18.727535262363983,17.0,0,18.786565616253874
Perambalur,1.4113888888888888,24,41,rain,39.947734156669284,0,35.77682601774241,40.604214214748886,0,37.4406667826855,28.0,0,25.04642217062973,42.830884456520046,0,37.38255877591046,47.42780520358114,28,43.440019683977894,20.0,0,19.4326336021836,18.0,0,15.463579337588188,17.0,0,16.277517857591413
Cumbum,9.469166666666666,28,9,normal,40.76674865603148,18,42.784800105308435,49.15408934487722,37,51.77524253482491,28.0,0,29.771519120619487,41.388345997514556,0,43.533408030704734,47.691512153415324,4,48.807800053192715,20.0,0,20.563603084823203,18.0,0,18.88727067964803,17.0,0,17.691499735382983
Dharmapuri,13.366388888888888,21,59,rain,39.52700671836661,0,39.35913001578751,38.715080833617264,0,40.84960687556048,28.0,0,27.421107004861167,47.03003548747523,0,46.04092445928327,40.070630429811445,20,41.93162888583378,20.0,0,20.855171214801715,18.0,0,17.66762899632812,17.0,0,17.777846424694427
Krishnagiri,14.601666666666667,36,6,normal,34.05454940382103,17,33.65183551292041,39.82084190746941,37,40.113752357770416,28.0,0,28.321955307088544,43.91159023305815,0,43.293454069159104,32.33806041486693,7,31.668839883263676,20.0,0,20.732448612034602,18.0,0,18.139265771794154,17.0,0,16.79345290621024
Nagercoil,16.35,21,0,weekend,36.76187015471747,8,37.92961002390479,42.983592760115535,16,43.98469500533375,28.0,0,29.395962913995675,43.54560165478784,44,45.64162039307883,22.49218157320404,4,22.67387542014661,20.0,0,20.527487480831294,18.0,0,18.621416956778333,17.0,0,18.270813127955794
Trichy,5.538611111111111,32,19,weekend,31.29414501445612,6,28.99617690032674,39.572696871602524,8,36.73212080475928,28.0,0,27.441848101169796,43.72134429055531,38,41.755722563474286,40.05433803692343,0,37.390245971787216,20.0,0,18.673514393164357,18.0,0,17.209444426729206,17.0,0,16.349823018595547
Chennai,4.417222222222223,25,2,normal,39.304323934908425,15,34.73958843378099,39.433081213781136,32,35.47301112474988,28.0,0,24.670969451203003,46.755116111988286,0,41.59227773471162,26.618243730497205,4,24.1230965595159,20.0,0,17.540811742875437,18.0,0,16.375183351372733,17.0,0,15.427868137196612
Dharmapuri,13.47861111111111,28,43,weekend,48.232025320958336,7,47.513670375470575,39.34489323207067,15,39.03741970471543,28.0,0,28.598482377355523,47.03003548747523,42,48.60732408034575,23.21228698834546,2,22.906136361200783,20.0,0,19.8971323639005,18.0,0,17.985841310854937,17.0,0,18.312161060916836
Vellore,12.963888888888889,57,50,normal,46.98525613981706,17,45.322206116324665,44.916077602585744,39,44.735260858972495,28.0,0,26.93665380225307,48.19899329625811,0,47.58749590755094,35.09685323626527,7,34.61292808712871,20.0,0,19.74190892161581,18.0,0,17.52975001271227,17.0,0,16.773365385316517
Virudhunagar,23.873055555555556,52,23,rain,44.350793481000736,0,38.923952708197795,39.17951110800057,0,36.25158271953327,28.0,0,24.05142397666476,40.43468399020969,0,36.34377019910886,36.442483195672004,35,33.694682257752945,20.0,0,17.456742012339866,18.0,0,15.823754646426943,17.0,0,15.197810381800219
Virudhunagar,5.351388888888889,21,5,weekend,48.47349620631729,2,45.11610223477371,33.93939787277466,11,32.38338793498819,28.0,0,27.136556710234313,40.43468399020969,49,39.923210502201556,39.087567533570414,2,36.23455941972574,20.0,0,17.581045012012012,18.0,0,17.415986064527704,17.0,0,17.25097721144515
Nagercoil,16.478888888888886,28,44,normal,39.39766977646993,14,39.48823133314849,41.701276778783054,39,41.37576940840808,28.0,0,27.794716354784985,43.54560165478784,0,44.277538531381566,30.462175083948065,3,30.552920523831613,20.0,0,19.777371730167413,18.0,0,17.510758972110565,17.0,0,16.182395247962642
Madurai,0.455,27,18,rain,41.34622390114707,0,36.875588743505126,38.9700071667711,0,35.68045437339439,28.0,0,24.668142772803364,49.76319964741091,0,44.236124124410104,41.92929403966443,21,37.91913377972622,20.0,0,18.476830262163446,18.0,0,15.666307444892931,17.0,0,15.66710272096923
Ooty,18.53611111111111,32,10,normal,33.753341488930886,13,36.00790928494908,46.373995039336926,37,49.53789321672592,28.0,0,29.661720741300435,46.91917691378848,0,50.60362214545461,36.06306576188319,4,38.95249288163619,20.0,0,21.262882148748954,18.0,0,19.493297058914397,17.0,0,18.181567757397787
Namakkal,23.663055555555555,39,47,weekend,32.076010226182866,4,28.03010964268202,43.244467826232395,17,37.01120397901341,28.0,0,25.657692355271777,43.77988940216618,40,39.589830977532394,49.65261377539575,3,43.962562953752894,20.0,0,17.745364924059174,18.0,0,16.88723972687762,17.0,0,14.996829813086023
Coimbatore,20.636666666666667,38,12,rain,41.177517902712644,0,44.20077091842869,39.925990881755276,0,45.19606962646094,28.0,0,29.69469867979071,43.85765828683595,0,47.3993769009851,48.59837205358705,26,55.0950359682362,20.0,0,22.82029289881099,18.0,0,20.022943075208783,17.0,0,19.822419453744303
Nagercoil,19.470277777777778,28,13,weekend,36.76187015471747,8,40.79491986107791,42.983592760115535,16,46.781865025549905,28.0,0,30.949323739530445,43.54560165478784,44,48.468116267850654,22.49218157320404,4,24.721881576809942,20.0,0,21.64502452235786,18.0,0,20.679481946733926,17.0,0,18.917833295633113
Krishnagiri,14.547222222222222,32,50,normal,34.05454940382103,17,34.94690097042903,39.82084190746941,37,39.73246167696985,28.0,0,28.583092528853793,43.91159023305815,0,43.969324070553704,32.33806041486693,7,32.55457675773282,20.0,0,20.049774280057076,18.0,0,18.397996855174817,17.0,0,16.70705975181479
Karur,19.403055555555554,24,11,rain,31.99517790958504,0,34.746488963755326,37.73247184428588,0,42.921129288623305,28.0,0,30.949708138745404,44.75094055807841,0,48.388805436277444,43.03240121394373,28,49.36276152058857,20.0,0,22.836891519030562,18.0,0,19.128233692374522,17.0,0,19.164539772131157
Tenkasi,14.832222222222223,49,56,rain,37.54459048558374,0,36.94502564409798,38.936052625740416,0,40.723900329526984,28.0,0,28.053196738143072,46.84848003316055,0,46.53295728111596,43.719207655035106,20,45.9386575065162,20.0,0,21.385022230382614,18.0,0,18.157233620134686,17.0,0,17.62804869673739
Krishnagiri,23.453611111111112,27,13,rain,28.037994978054734,0,24.398044302014522,36.90394139758206,0,33.83082788874098,28.0,0,24.71482400501964,43.91159023305815,0,38.82416887023651,39.092342191470394,32,36.121371774683325,20.0,0,19.11251184328228,18.0,0,15.526175961724535,17.0,0,15.91712072649886
Coimbatore,11.730277777777777,43,49,normal,38.58726764809433,20,37.36059582365794,40.285698826583115,40,39.25218358182999,28.0,0,26.870447603196066,43.85765828683595,0,42.147882399026386,42.11676363644483,7,40.95705011756884,20.0,0,19.364537980188977,18.0,0,16.986519476804887,17.0,0,16.610227116805735
Tirunelveli,13.081388888888888,4,53,normal,39.624756883282366,19,38.88358264254622,38.380917836502896,36,38.34630174521426,28.0,0,27.331846161791738,42.33256633042416,0,42.51437080789662,44.56365019926856,7,43.66003227413199,20.0,0,19.994003301372807,18.0,0,18.257210071695816,17.0,0,17.004936512357233
Pudukottai,11.0525,3,9,normal,40.17823385325815,17,39.29870608391845,42.63016247598119,46,42.736256936501185,28.0,0,27.328394255341824,47.052339145013335,0,46.51830574691948,26.472202597790183,3,26.212208704470225,20.0,0,20.0275757603362,18.0,0,17.869747311023385,17.0,0,16.437785766039955
Dindigul,11.614166666666666,36,51,normal,38.50338188034666,17,38.428445548126305,44.630455786187014,44,43.97997785671437,28.0,0,27.124189136324254,39.642402141494664,0,39.34443915108769,26.31908254034386,12,25.398291823973324,20.0,0,20.00760624989327,18.0,0,16.98666544372631,17.0,0,17.10345066178614
Chennai,1.1847222222222222,11,5,weekend,38.07906527215725,6,33.41548577644719,41.16424113198611,15,37.68595202160918,28.0,0,26.77212035881683,46.755116111988286,55,44.01721626572294,25.222384006616462,2,22.62969759549624,20.0,0,18.460853045787395,18.0,0,16.715899081182567,17.0,0,15.873374193965091
Theni,0.24888888888888888,14,56,rain,38.19004885214979,0,33.92446024061562,44.333205526315936,0,41.29465437421113,28.0,0,24.283289024180046,44.20381477073529,0,39.53667193213106,45.05616956083969,11,42.349310040017734,20.0,0,19.12138927121257,18.0,0,16.495037486845433,17.0,0,15.862335750351281
Salem,22.61277777777778,36,46,normal,30.991852204279624,15,27.40846274162619,46.51115891623186,37,40.817724270434226,28.0,0,23.88728996392456,42.795009738268384,0,37.6003745619958,39.490013090154434,3,34.319989349391975,20.0,0,17.602702626416857,18.0,0,15.781301742174366,17.0,0,15.09367476729897
Coimbatore,14.412777777777778,24,46,rain,41.177517902712644,0,41.368326384129205,39.925990881755276,0,41.49342798912983,28.0,0,28.617528528285888,43.85765828683595,0,44.82567174933131,48.59837205358705,26,51.0018090424662,20.0,0,21.27256973825115,18.0,0,17.79073059005425,17.0,0,17.683362339938302
Dindigul,14.663333333333334,39,48,normal,38.50338188034666,17,38.63424655183563,44.630455786187014,44,43.988894598225,28.0,0,27.669649506370703,39.642402141494664,0,38.1778768348838,26.31908254034386,12,25.874902280868746,20.0,0,19.63899193861304,18.0,0,17.428667747729655,17.0,0,16.968257311987198
Ooty,15.178055555555554,10,41,weekend,23.42485009104321,7,24.064499128202936,42.15278264391995,13,41.990093628975494,28.0,0,29.489596358211514,46.91917691378848,45,48.04465351671415,49.23476274080344,2,49.035238285898444,20.0,0,20.333978549605472,18.0,0,18.245442171588866,17.0,0,17.98172033242984
Kanyakumari,21.634166666666665,38,3,weekend,49.216612829768266,1,53.0317284135161,39.23145357341949,16,42.58905967765285,28.0,0,32.09617026232269,46.56479008021971,54,52.073989661242244,41.863832915295156,0,45.56448797133376,20.0,0,22.116212396221442,18.0,0,20.153175658962258,17.0,0,18.96582681105639
Viluppuram,7.286944444444444,17,13,rain,33.60818520372628,0,35.448593283791396,39.0893211634705,0,43.04305992551071,28.0,0,29.28321842236319,42.84054514959321,0,45.0435220370798,34.04026235129214,24,37.34808754632776,20.0,0,22.230283124630017,18.0,0,19.132537852524152,17.0,0,19.746685856770494
Namakkal,11.198611111111111,11,55,weekend,32.076010226182866,4,32.45847129130218,43.244467826232395,17,41.933352949295795,28.0,0,28.81723589698896,43.77988940216618,40,45.12445861131321,49.65261377539575,3,49.87794833807996,20.0,0,20.588957642413675,18.0,0,17.956812063988917,17.0,0,18.210562854473846
Namakkal,2.95,57,0,normal,46.000408795715074,17,40.995103393111215,47.500537005433976,36,41.95642165347839,28.0,0,24.576098273939046,43.77988940216618,0,39.25974070110098,29.12477557085127,4,25.801721209122086,20.0,0,17.54274533755811,18.0,0,16.728303622375957,17.0,0,14.981798727261113
Ramanadhapuram,6.6466666666666665,38,48,weekend,32.22203584783519,4,33.37002701898625,46.049332929064576,13,47.120371196273204,28.0,0,30.1608256771011,47.605870671869134,51,50.686947939294924,40.10648814684355,0,42.01162937267264,20.0,0,21.91122842045269,18.0,0,19.577720980696647,17.0,0,17.99866899383693
Kanyakumari,3.7625,45,45,rain,45.06764523389062,0,39.41577132278652,40.22596629886361,0,36.88082871119196,28.0,0,24.644509129271167,46.56479008021971,0,39.96535045590561,43.677871284269436,33,40.64457474155007,20.0,0,19.40269729257935,18.0,0,15.716902558850059,17.0,0,15.523170606357056
